id,hospital_name,sido,sggu,emdong,address,longitude,latitude
82kkzm,라프린의원,서울,강남구,청담동,"서울특별시 강남구 삼성로 709, 지하1층,1층,6층일부 (청담동)",127.0495363,37.5194306
pjrht7,라피스여성의원,서울,강남구,신사동,"서울특별시 강남구 선릉로 823, 5층 (신사동)",127.0393899,37.5256156
zewviy,라해의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 548, 건우빌딩 7층 (논현동)",127.0219111,37.511039
twbozd,라현의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 420, 청담스퀘어 5층 (청담동)",127.0422013,37.5230216
1at7o7,러쉬성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 839, 5층 502호 (신사동, 규명빌딩)",127.0279574,37.5236581
5rh8lx,레스트의원,서울,강남구,청담동,"서울특별시 강남구 선릉로158길 12, 3~4층 (청담동)",127.0410317,37.5253589
6dut07,레아산부인과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 340, 4층 (역삼동, 경원빌딩)",127.0302188,37.4935461
6g5g79,레아주서울피부과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 841, 제이비 미소빌딩 4층 403-A호,B호 (신사동)",127.027762,37.5240297
or7875,레아트성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로168길 40, 레아트문클리닉 타워 4층,5층 (신사동)",127.0313248,37.5231006
aud9k9,레어피부과의원,서울,강남구,청담동,"서울특별시 강남구 선릉로152길 21, 영인빌딩 1층 (청담동)",127.0414674,37.52449
tr74qg,레오성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 105, 11층 1101호 (역삼동)",127.0285428,37.498646
efqjg0,레이디유로비뇨기과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 606, 6층 (논현동)",127.0201694,37.5158757
2u1g46,레이의원,서울,강남구,역삼동,"서울특별시 강남구 봉은사로44길 31, 2층 (역삼동)",127.0408984,37.5073652
3sdygf,레이첼의원,서울,강남구,신사동,"서울특별시 강남구 압구정로54길 5, 2층 (신사동)",127.0397709,37.5274594
liji18,레지움피부과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 107, BIO 10층 (신사동)",127.0201484,37.5168631
k0axyc,레픽의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 318, TOWER837 지하1층,2층 (역삼동)",127.0311872,37.4915781
elos6z,렉스성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 108, 16층 (논현동)",127.0206793,37.5161887
le6kwh,로렌의원,서울,강남구,신사동,"서울특별시 강남구 강남대로 616, 신사미타워 17층 (신사동)",127.0198235,37.5168437
ef0vot,로렐의원,서울,강남구,청담동,"서울특별시 강남구 선릉로152길 17, 아시아청담부띠끄 7층 (청담동)",127.0410459,37.5243915
qtxhi1,로빈의원,서울,강남구,대치동,"서울특별시 강남구 테헤란로64길 20, 302호 (대치동)",127.0512861,37.5036266
5cqzcu,로사의원,서울,강남구,청담동,"서울특별시 강남구 도산대로55길 26, 하늘빌딩 1~2층 (청담동)",127.0407993,37.5252672
ctsufl,로얄라인의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 562, KM강남빌딩 4층 (논현동)",127.0212815,37.5121864
sehuds,로웰성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 121, 원빌딩 8~9층 (역삼동)",127.0310754,37.499421
3qsqcq,로이성형외과의원,서울,강남구,신사동,"서울특별시 강남구 강남대로 652, 7층 (신사동)",127.0190762,37.5196035
30o30u,로이셀의원,서울,강남구,청담동,"서울특별시 강남구 도산대로81길 51, 루미안빌 2층 (청담동)",127.0457851,37.5270963
bmc97c,로즈성형외과의원,서울,강남구,논현동,"서울특별시 강남구 봉은사로 209, 10층 (논현동)",127.0350285,37.5079353
7bo119,로즈여성의원,서울,강남구,논현동,"서울특별시 강남구 논현로115길 72, 2,3층 (논현동)",127.0271666,37.5085235
xp9n56,로코코성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 842, 압구정빌딩 3층일부 (신사동)",127.0287459,37.5240509
nyxtxm,롤리팝성형외과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 119, 2층 (신사동)",127.0214762,37.5173225
gtt0ia,루비성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 108, 9,10층 (논현동, 렉스타워)",127.0206793,37.5161887
akytt3,루나의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 316, 영진빌딩 4층 (신사동)",127.0360462,37.5287057
imj70e,루미에의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 446, (역삼동, 6층일부)",127.0259642,37.5024003
3p15ah,루미인피부과의원,서울,강남구,대치동,"서울특별시 강남구 선릉로 324, SH타워 3층 (대치동)",127.0520964,37.4985271
dbvzb0,루브르성형외과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 476, urbanhive 10층 (논현동)",127.0248029,37.5049158
oih5cs,루비의원,서울,강남구,도곡동,"서울특별시 강남구 강남대로 238, 스카이쏠라빌딩 11층 (도곡동)",127.0347727,37.4849717
k30lvy,루센느의원,서울,강남구,논현동,"서울특별시 강남구 봉은사로 105, 동양빌딩 5층 502호 (논현동)",127.0250571,37.5049634
lkfxhk,루셀의원,서울,강남구,청담동,"서울특별시 강남구 압구정로72길 8, 백원빌딩 3층 301호 (청담동)",127.0450495,37.5261163
c856wp,루쎄여성의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 432, 605호 (역삼동, 점프밀라노)",127.0266249,37.501235
r97y2l,루아베피부과의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 435, 삼이빌딩 5층 (청담동)",127.0433088,37.5240414
ofn1r4,루아크성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 328, 6,8층 (논현동)",127.0379816,37.5223957
kz36u8,루엘의원,서울,강남구,논현동,"서울특별시 강남구 봉은사로 117, 이건빌딩 7,8층 (논현동)",127.0264873,37.5053198
ueihx7,루이샤의원,서울,강남구,청담동,"서울특별시 강남구 학동로 501, 삼화와이즈빌딩 3층 (청담동)",127.0504815,37.5191636
4d0gjy,루피엘의원,서울,강남구,논현동,"서울특별시 강남구 선릉로 669, 상경빌딩 7층 (논현동)",127.041237,37.5166379
v5g10u,루호성형외과의원,서울,강남구,신사동,"서울특별시 강남구 강남대로 616, 신사미타워 4층,701호층 (신사동)",127.0198235,37.5168437
r5l8a7,룬피부과의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 822, 체월든 5층 (청담동)",127.0401854,37.5252519
8e9riv,르로제의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 450, 6~7층 (청담동)",127.0459498,37.525896
h6t1nt,르메디크의원,서울,강남구,청담동,"서울특별시 강남구 도산대로57길 20, 오페라하우스 4층 (청담동)",127.0416716,37.5248966
mjsrd9,르모아의원,서울,강남구,역삼동,"서울특별시 강남구 선릉로 301, 201호 (역삼동)",127.0524695,37.4964822
q46nou,르쏘메의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 518, 더모자익 빌딩 13층 (청담동)",127.0497771,37.5241685
hfj7up,르제이의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 134, 7층 (논현동)",127.0234091,37.5173572
fln4rx,리나여성의원,서울,강남구,도곡동,"서울특별시 강남구 남부순환로 2609, 하늘빌딩 401호 (도곡동)",127.0351301,37.4849802
yj38xr,리노보의원,서울,강남구,신사동,"서울특별시 강남구 논현로 841, 제이비 미소 빌딩 503호,504호,층 B103호 (신사동)",127.027762,37.5240297
g2gzr7,리뉴얼의원,서울,강남구,신사동,"서울특별시 강남구 선릉로157길 18, 에스앤케이 스퀘어(S&K SQUARE) 4층, 5층 (신사동)",127.0384144,37.5262314
txcb48,리뉴외과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 335, J MEDI TOWER 11, 12층 (신사동)",127.0385173,37.5233939
y1o4iz,리더스압구정피부과의원,서울,강남구,신사동,"서울특별시 강남구 언주로 843, 3층 (신사동)",127.0329302,37.5257399
asnwyw,리더스피부과의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 409, S&S TOWER 4,5층 (청담동)",127.0404854,37.5237127
rratat,리드미피부과의원,서울,강남구,대치동,"서울특별시 강남구 도곡로 409, 402호 (대치동)",127.05518,37.4973874
j9a3y3,리드성형외과의원,서울,강남구,도곡동,"서울특별시 강남구 언주로30길 21, 지하1층 B101-31-1호 (도곡동, 아카데미스위트)",127.0520107,37.4889018
6ddfgs,리디아여성의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 432, 8층 801호 (역삼동, 점프밀라노)",127.0266249,37.501235
3jonou,리디안의원,서울,강남구,신사동,"서울특별시 강남구 논현로 836, 2,4층 (신사동)",127.0286162,37.5230746
9iy4x4,리라피부과의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 806, 7층 (청담동)",127.0396632,37.5239003
1dntca,리메이크강남의원,서울,강남구,논현동,"서울특별시 강남구 학동로6길 36, 지하1층, 2층 (논현동)",127.0254684,37.5097878
grp2u4,리모성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 458, 남영빌딩 6층 (역삼동)",127.0254743,37.5034185
dtbh55,리벤스이비인후과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 590, 미혜빌딩 2층 (논현동)",127.0204374,37.5145482
rbc76u,리본성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 110, 케이비엘 센터 2층 (논현동)",127.0210472,37.5162749
b7l8v1,리붐내과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 130, 2층 (신사동)",127.0229421,37.5241491
zocfi4,리비안의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 830, 공신진흥빌딩 6층 (청담동)",127.0404584,37.5260162
o6l1f9,리스토리성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 468, 충림빌딩 4층 (역삼동)",127.0251636,37.5041598
0s9bp4,리스펙성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 406, GLASS TOWER 13층 (역삼동)",127.0276559,37.4990209
m18o1b,리아성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 134, 페이토빌딩 6층 (논현동)",127.0234091,37.5173572
j9rm7p,리아이성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 104, 1st Avenue 8층 (논현동)",127.0203412,37.5160775
yxdw2z,리앤델의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 820, 5층 502호 (청담동)",127.040211,37.5249602
cfzw0l,리앤웰성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 216, 신웅타워 4층 (역삼동)",127.0401789,37.501434
dalmje,리앤채움의원,서울,강남구,신사동,"서울특별시 강남구 논현로 837, 원방빌딩 4층 (신사동)",127.0279801,37.5233451
gqtoam,리얼리성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 422, 7층 (역삼동)",127.0270069,37.5004008
dvlnkn,리연케이의원,서울,강남구,신사동,"서울특별시 강남구 언주로172길 64, 지하1층일부, 3층, 4층일부 (신사동)",127.0390321,37.5266622
d669ug,리오브피부과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로36길 8, 3층 (신사동)",127.0313402,37.527962
nekrcp,리오셀의원,서울,강남구,논현동,"서울특별시 강남구 논현로 604, 태성빌딩 5층 (논현동)",127.0340669,37.5076529
prcjiw,리올의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 138, 11층 (논현동)",127.0238282,37.5174754
vhdk8l,리와인드성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 812, 4층, 5층 (신사동)",127.0285349,37.5211136
w2lm34,리우라인의원,서울,강남구,삼성동,"서울특별시 강남구 선릉로 602, 삼릉빌딩 3층 (삼성동)",127.0440422,37.5106601
9el8hl,리원피부과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 327, 2,3층 (신사동)",127.0376251,37.523145
88kzru,리을피부과의원,서울,강남구,논현동,"서울특별시 강남구 언주로 735, 10,11층 (논현동)",127.0336916,37.5207896
in3oeu,리젠의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 528, 7층 (논현동)",127.0226432,37.5092956
vtyt8q,리즈벨의원,서울,강남구,신사동,"서울특별시 강남구 압구정로12길 17, 3층 (신사동, 운소빌딩)",127.0227294,37.5228998
zpky32,리즈산부인과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 127, (신사동, 경서빌딩 3층, 4층일부)",127.0223415,37.5176307
orwixz,리즈온위드연세슬림라인의원,서울,강남구,신사동,"서울특별시 강남구 논현로 853, 4층 (신사동)",127.0281101,37.5251091
2c9ros,리츠피부과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 402, 6층 (역삼동, 시계탑빌딩)",127.0278562,37.4988176
7yt2m6,리코성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 122, (논현동, 에메랄드타워)",127.0221405,37.516854
twd1xm,리터닝성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 101, 이즈타워 12층 (역삼동)",127.0280297,37.4986211
xb9yo1,리트머스성형외과의원,서울,강남구,대치동,"서울특별시 강남구 테헤란로 528, 슈페리어타워 13층 (대치동)",127.0620152,37.508102
8pajss,리팅성형외과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 119, B1~B3, 7층 (신사동)",127.0214762,37.5173225
uuqo1v,리프성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로167길 9, 낙산프라자 3층 (신사동)",127.027446,37.5244277
smado8,리프톤피부과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 119, 8층 9층 (신사동)",127.0214762,37.5173225
e7flqh,리프티의원,서울,강남구,청담동,"서울특별시 강남구 도산대로63길 15, 웰스어드바이저스빌딩 4층 (청담동)",127.0433842,37.5249841
rrpzlk,리피부과의원,서울,강남구,대치동,"서울특별시 강남구 도곡로 442, 501호 (대치동, 진흥빌딩)",127.0588645,37.4979622
3e4xyf,리핌성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 162, 베네하임시티 5층 505호,506호 (신사동)",127.0274689,37.5263327
9igfu8,리핏의원,서울,강남구,삼성동,"서울특별시 강남구 테헤란로 443, 애플트리타워 2층 (삼성동)",127.0556179,37.5069533
iogxpb,린의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 450, 4,5층 (청담동)",127.0459498,37.525896
whvnzh,릴리브의원,서울,강남구,신사동,"서울특별시 강남구 논현로 842, 압구정빌딩 6층 (신사동)",127.0287459,37.5240509
13cd5g,림피부과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로28길 14, 4층 (신사동)",127.0276016,37.5257127
lqj5sx,링크성형외과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 478, 제우빌딩 4층 (논현동)",127.0246963,37.5051136
vwvm4w,마디힐신경외과의원,서울,강남구,논현동,"서울특별시 강남구 선릉로131길 8, 노벨빌딩 6층 (논현동)",127.0402998,37.5179871
3zkwde,마스크성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로19길 33-4, B1층 (역삼동)",127.0326851,37.5023271
ekgysp,마시멜로의원,서울,강남구,청담동,"서울특별시 강남구 선릉로158길 5, 4,5층 (청담동)",127.0405616,37.5257538
engwyx,마음빛정신건강의학과의원,서울,강남구,대치동,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 401호 (대치동)",127.0629614,37.4938697
9trflq,마이디피부과의원,서울,강남구,도곡동,"서울특별시 강남구 강남대로 242, 크리스탈빌딩 4층 (도곡동)",127.0341031,37.485373
bmae38,마이미의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 333, 신도벤처타워 11층 (역삼동)",127.048034,37.5047001
sryo4r,마이셀의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 108, 7층,8층 (논현동)",127.0206793,37.5161887
cb1kjt,마이어스의원,서울,강남구,청담동,"서울특별시 강남구 삼성로 766, 유림빌딩 6층 (청담동)",127.0482153,37.5232643
gq01te,마이티성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 446, 한웰빌딩 6층 (역삼동)",127.0259642,37.5024003
e13n3b,마이피부과의원,서울,강남구,삼성동,"서울특별시 강남구 테헤란로87길 13, 4층 (삼성동, 서영빌딩)",127.0586131,37.5086361
zt9d31,마인성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 813, (신사동, 지하1층,3층,4층,5층,6층)",127.0276396,37.5212389
k9qm3p,마침표성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 867, 한승빌딩 4층 (신사동)",127.0282076,37.526188
91i3vm,마크성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 138, 5층 (논현동)",127.0238282,37.5174754
zwffhh,맑은미피부과의원,서울,강남구,대치동,"서울특별시 강남구 삼성로 155, 308호 (대치동, 대치퍼스트)",127.0629614,37.4938697
cmktlz,맑은선의원,서울,강남구,역삼동,"서울특별시 강남구 선릉로 515, 5층 (역삼동)",127.0482536,37.5054521
kj49yd,매직성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로171길 15, 카로시티1 301,302호 (신사동)",127.0271419,37.5254936
82795e,매직피부과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 328, 동우빌딩 4층 (역삼동)",127.0476984,37.5037151
5iz31y,맥스웰피부과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 120, 상경빌딩 10,11층 (역삼동)",127.0309467,37.4986172
rujoqw,머스트성형외과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 528, 8층 (논현동)",127.0226432,37.5092956
5dsk7n,메가그라프트성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 158, 진우빌딩 3층 (신사동)",127.0269935,37.5262046
8la100,메디올의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 606, 삼주빌딩 7층 3호 (논현동)",127.0201694,37.5158757
qxmcth,메디컬보이스이비인후과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 314, YOHAN빌딩 3층 (신사동)",127.0358164,37.5287248
phj3mu,메디컬오의원,서울,강남구,신사동,"서울특별시 강남구 논현로 820, 제이씨빌딩 4층 일부호 (신사동)",127.0285196,37.5215791
urmybd,메디톡스부속의원,서울,강남구,대치동,"서울특별시 강남구 테헤란로 626, 지하1층 (대치동, 메디톡스빌딩)",127.0664253,37.5093681
2qe4pa,메디힐의원,서울,강남구,청담동,"서울특별시 강남구 선릉로158길 16, 2층 (청담동)",127.0412738,37.5253179
8hyexf,메리성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로175길 6, 4층 A호 (신사동)",127.0279356,37.526372
7jxjn6,메이드유의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 516, 제아메디컬빌딩 2, 3, 4층 (논현동)",127.0231572,37.5082743
fokzix,메이린청담의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 432, 3층 (청담동)",127.0441077,37.5266143
zareiy,메이트성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 봉은사로 108, 5층 (역삼동)",127.0256122,37.5045463
az39pe,메이퓨어의원,서울,강남구,수서동,"서울특별시 강남구 광평로 280, 지하2층 108호 (수서동, 로즈데일오피스텔)",127.103108,37.4873192
cn0dl5,메종프리베의원,서울,강남구,신사동,"서울특별시 강남구 논현로158길 6, 2~5층 (신사동)",127.0288024,37.5219948
e11e9f,멘토의원,서울,강남구,대치동,"서울특별시 강남구 삼성로 314, (대치동, 보양빌딩 5층일부)",127.0606395,37.5000398
taxp0w,멜로우피부과의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 429, 2,3층 (청담동)",127.0428127,37.523984
foy4dd,멜론성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 115, 서림빌딩 6층 (역삼동)",127.029998,37.498981
1vn8lf,멤버스성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로12길 17, 5층 (신사동)",127.0227294,37.5228998
jdtvv2,모건휴먼피부과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 841, (신사동, JB 미소빌딩 511호)",127.027762,37.5240297
y4xkss,모나라피부과의원,서울,강남구,신사동,"서울특별시 강남구 논현로171길 15, 카로시티1 5층 503-506호 (신사동)",127.0271419,37.5254936
0kb68r,모다올의원,서울,강남구,신사동,"서울특별시 강남구 논현로 809, 강석빌딩 3층,4층 (신사동)",127.0278614,37.5209513
ervt99,모더함의원,서울,강남구,신사동,"서울특별시 강남구 압구정로28길 19, 한익빌딩 3층 (신사동)",127.0278655,37.5252721
7e4uny,모던스탠다드의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 458, 남영빌딩 3, 4층 (역삼동)",127.0254743,37.5034185
181acj,모델라인의원,서울,강남구,역삼동,"서울특별시 강남구 봉은사로 218, KH타워 4~5층 (역삼동)",127.0360332,37.5076364
bc2sws,모델로피부과의원,서울,강남구,청담동,"서울특별시 강남구 압구정로60길 21, 분더샵 청담A N관 5층 (청담동)",127.0419621,37.5258746
ozctwj,모든모의원,서울,강남구,신사동,"서울특별시 강남구 논현로151길 57, 2~4층 (신사동)",127.0234925,37.5194561
lsh3to,모리스의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 378, 준빌딩 9,11층 (역삼동)",127.0286835,37.4966716
w4ycz0,모리의원,서울,강남구,역삼동,"서울특별시 강남구 선릉로 431, 에스케이허브오피스텔 301,302,303호 (역삼동)",127.0491411,37.5034574
4cdpqv,모리치피부과의원,서울,강남구,신사동,"서울특별시 강남구 논현로175길 6, 2층 (신사동)",127.0279356,37.526372
l00ezz,모멘텀헤어라인의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 339, 선릉빌딩 10층 (역삼동)",127.0486102,37.5048189
f8s2zg,모모성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 124, 지하1층~4층 (신사동)",127.0222286,37.5237732
e2j51b,모빈치의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 152, B동 303호 (신사동, 극동스포츠빌딩)",127.0260696,37.5255661
3jczuc,모아만의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 110, 케이비엘 센터 8층 (논현동)",127.0210472,37.5162749
qmrunj,모아이의원,서울,강남구,삼성동,"서울특별시 강남구 테헤란로 401, 남경센타 13층 1호 (삼성동)",127.0491606,37.5049841
du0isb,모아트의원,서울,강남구,신사동,"서울특별시 강남구 강남대로 626, 엠아이타워빌딩 4층 (신사동)",127.0194974,37.5177093
5iqnf7,모앤라인성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 104, 1st Avenue 10층, 13층 (논현동)",127.0203412,37.5160775
4t60pl,모앤블레스의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 208, 본경빌딩 3층 (신사동)",127.0299126,37.5276017
ozjcns,모앤제일의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 111, 대건빌딩 3층 (역삼동)",127.0292963,37.4988903
6g298c,모엠의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 101, 이즈타워 5층 (역삼동)",127.0280521,37.4986298
qk4lta,모우다의원,서울,강남구,신사동,"서울특별시 강남구 논현로 823, B&S빌딩 3층 (신사동)",127.0279673,37.521937
hukwqv,모우림의원,서울,강남구,신사동,"서울특별시 강남구 논현로 868, 구정빌딩 4층 401호 (신사동)",127.028912,37.5260958
r1h61i,모원성형외과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 119, 10층 (신사동)",127.0214762,37.5173225
aoim45,모재성성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 156, 5층 501,502호 (신사동, 카로시티2 )",127.0267906,37.5259818
8ax40d,모제림성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 842, 압구정빌딩 5,7층 (신사동)",127.0287459,37.5240509
tirc9z,모즈의원,서울,강남구,청담동,"서울특별시 강남구 압구정로80길 33, 2,4층 (청담동)",127.0439803,37.5244381
d76szn,모텐셜의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 415, 갤러리제이씨 3층 (청담동)",127.0409346,37.5237755
9dde3c,모티브성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 838, 4층 (신사동)",127.0286669,37.5233551
up8ijl,모프로의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 157, 신웅타워2 3층 (신사동)",127.0256588,37.519033
2z0ljc,모힐의원,서울,강남구,신사동,"서울특별시 강남구 논현로 833, 505호 (신사동, 재경빌딩)",127.02791,37.5228358
h2vffq,몬스터의원,서울,강남구,신사동,"서울특별시 강남구 압구정로30길 16, 아크힐즈16 4, 6층 (신사동)",127.0290645,37.5264419
ot8hlj,무드온성형외과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 584, 성일빌딩 4층 (논현동)",127.0206351,37.5139392
efy3zb,무이성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 406, GLASS TOWER 9층 901호 (역삼동)",127.0276559,37.4990209
4ldims,문의원,서울,강남구,신사동,"서울특별시 강남구 논현로168길 40, 레아트문클리닉 타워 2,3층 (신사동)",127.0313248,37.5231006
yj9boq,뮤즈의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 452, 대연빌딩 2~5층 (역삼동)",127.0257154,37.5028579
0iq2fa,미고성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 838, 2층 (신사동)",127.0286669,37.5233551
39e3nw,미나성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 105, 12층 (역삼동)",127.0285428,37.498646
xuj3ac,미녀사랑산부인과의원,서울,강남구,역삼동,"서울특별시 강남구 논현로85길 11, 7층 (역삼동)",127.0364805,37.4990155
6pe63l,미노성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 봉은사로 108, 글라스톤빌딩 7층 (역삼동)",127.0256122,37.5045463
bqgu3o,미드나잇의원,서울,강남구,논현동,"서울특별시 강남구 학동로20길 66, 2,3층 (논현동)",127.0265614,37.5098695
byghgk,미라젠의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 720, L빌딩 3층 (청담동)",127.0408831,37.5190731
5bwiko,미랩의원,서울,강남구,신사동,"서울특별시 강남구 선릉로157길 24, 3층 (신사동)",127.0380294,37.5263718
tckeh5,미모던피부과의원,서울,강남구,수서동,"서울특별시 강남구 광평로 280, 로즈데일오피스텔 2층 205호 (수서동)",127.103108,37.4873192
sw2292,미사랑성형외과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 526, 13,14층 (논현동)",127.0227162,37.5091603
mtr6sn,미샹떼의원,서울,강남구,신사동,"서울특별시 강남구 논현로 826, 제이와이(JY빌딩) 5층 (신사동)",127.0285624,37.5222369
glh62c,미서울의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 376, 9층 (역삼동)",127.0288062,37.4965747
9t199d,미성형외과의원,서울,강남구,청담동,"서울특별시 강남구 삼성로133길 3, 5층 (청담동)",127.0492254,37.5196472
xj37c9,미소가인피부과의원,서울,강남구,삼성동,"서울특별시 강남구 영동대로 602, 3층 301호 (삼성동, 삼성동 미켈란 107)",127.0606013,37.5146991
h42m44,미소라인성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로28길 25, 5층 (신사동)",127.0278537,37.5248319
gv3z6b,미소안피부과의원,서울,강남구,논현동,"서울특별시 강남구 봉은사로 213, 4층 (논현동, 센트럴타워)",127.0353978,37.5080467
z8uug9,미소유성형외과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 480, 3층 (논현동)",127.0245552,37.5052903
5rlrdi,미엘르인청담의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 415, 갤러리제이씨 2층 (청담동)",127.0409346,37.5237755
hsa7he,미예담산부인과의원,서울,강남구,논현동,"서울특별시 강남구 학동로33길 7, (논현동, 4층 일부)",127.0325804,37.5151794
z74lav,미오름성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 408, 12층 (역삼동)",127.0275554,37.4992268
